"name","dime_cid","cf_score","state","judge_type"
"Roy P. Smith",NA,NA,"DC",""
"Todd R. Smyth",NA,NA,"DC",""
"Jeri K. Somers",NA,NA,"DC",""
"Sonia Sotomayor",NA,NA,"DC",""
"Nancy J. Spies",NA,NA,"DC",""
"Richard T. Stansell-Gamm",NA,NA,"DC",""
"Candida S. Steel",NA,NA,"DC",""
"Kathie A. Stein",NA,NA,"DC",""
"James L. Stern",NA,NA,"DC",""
"Scott Wallace Stucky",NA,NA,"DC",""
"Emmet G. Sullivan",NA,NA,"DC",""
"Margaret M. Sweeney",NA,NA,"DC",""
"Stephen J. Swift",NA,NA,"DC",""
"S. Martin Teel Jr.",NA,NA,"DC",""
"Clarence Thomas",NA,NA,"DC",""
"Michael B. Thornton",NA,NA,"DC",""
"John J. Thrasher, III",NA,NA,"DC",""
"Allan A. Toomey",NA,NA,"DC",""
"Thomas E. Bennett",NA,NA,"DC",""
"Mary Ellen Bittner",NA,NA,"DC",""
"Elizabeth A. Tunks",NA,NA,"DC",""
"Jeffrey Tureck",NA,NA,"DC",""
"Ricardo M. Urbina",NA,NA,"DC",""
"E. Barclay VanDoren",NA,NA,"DC",""
"Juan F. Vasquez",NA,NA,"DC",""
"Joseph A. Vergilio",NA,NA,"DC",""
"Richard C. Walters",NA,NA,"DC",""
"Thaddeus V. Ware",NA,NA,"DC",""
"Ken S. Welsch",NA,NA,"DC",""
"Robert A. Wherry, Jr.",NA,NA,"DC",""
"John P. Wiese",NA,NA,"DC",""
"Mary Ellen Coster Williams",NA,NA,"DC",""
"Owen C. Wilson",NA,NA,"DC",""
"Pamela L. Wood",NA,NA,"DC",""
"Robert J. Yock",NA,NA,"DC",""
"Alexander Younger",NA,NA,"DC",""
"Michael E. Zielinski",NA,NA,"DC",""
"Gerald Marvin Bober",NA,NA,"DC",""
"Anthony S. Borwick",NA,NA,"DC",""
"Earl C. Branning",NA,NA,"DC",""
"Stephen G. Breyer",NA,NA,"DC",""
"Jas. F. Brown, Jr.",NA,NA,"DC",""
"Jacqueline R. Bulluck",NA,NA,"DC",""
"Lynn J. Bush",NA,NA,"DC",""
"Richard W. Cairns",NA,NA,"DC",""
"Sharon D. Calhoun",NA,NA,"DC",""
"Demmon F. Canner",NA,NA,"DC",""
"Lewis R. Carluzzo",NA,NA,"DC",""
"Kevin W. Carter",NA,NA,"DC",""
"August F. Cetti",NA,NA,"DC",""
"Herbert L. Chabot",NA,NA,"DC",""
"Craig S. Clarke",NA,NA,"DC",""
"Mary Ann Cohen",NA,NA,"DC",""
"Cindy R. DeMarco",NA,NA,"VA",""
"John L. DeMarco",NA,NA,"NY",""
"Thomas J. de Marino",NA,NA,"CO",""
"Thomas DeMartin",NA,NA,"NJ",""
"Kristine DeMay",NA,NA,"MN",""
"Stephen G. Demetras",NA,NA,"CA",""
"Gary Dale DeMeyer (BV)",NA,NA,"ID",""
"James C. Demlow",NA,NA,"CO",""
"Richard E. DeMoss",NA,NA,"IL",""
"Thomas Dempsey",NA,NA,"PA",""
"John A. DeMuth",NA,NA,"OH",""
"Sarah L. Deneke",NA,NA,"VA",""
"Robert B. Denhardt",NA,NA,"WY",""
"Joseph E. Denigan",NA,NA,"MO",""
"Peter J. De Ninno",NA,NA,"AZ",""
"Gregory K. Denman",NA,NA,"TX",""
"M. Dolores Denman",NA,NA,"NY",""
"W. Edwin Denman",NA,NA,"TX",""
"Michael Dennard",NA,NA,"ID",""
"Barry V. Denney",NA,NA,"OK",""
"Michael Joseph Denning",NA,NA,"NC",""
"Anthony J. Dennis, Jr.",NA,NA,"RI",""
"Maureen D. Dennis",NA,NA,"CT",""
"Sharon G. Hairston Dennis",NA,NA,"OH",""
"Kevin Glenn Denoce",NA,NA,"CA",""
"Suzan C. Denson",NA,NA,"GA",""
"Maria I. Dente (BV)",NA,NA,"FL",""
"Loren E. Angle",NA,NA,"OK",""
"David Anglin",NA,NA,"GA",""
"Louis E. De Pauli",NA,NA,"NM",""
"Louis Edward De Pauli, Jr.",NA,NA,"NM",""
"Calvin R. Depew, Jr.",NA,NA,"VA",""
"Guy P. De Phillips",NA,NA,"NY",""
"Dennis A. De Porter",NA,NA,"IL",""
"Tommy William De Priest, Jr.",NA,NA,"MO",""
"Judson D. DeRamus, Jr.",NA,NA,"NC",""
"Osly F. Deramus",NA,NA,"LA",""
"E. Stephen Derby",NA,NA,"MD",""
"Pam Derbyshire",NA,NA,"TX",""
"James A. De Reign",NA,NA,"MO",""
"Joseph V. Deren, Jr.",NA,NA,"NY",""
"Nicholas Derosa",NA,NA,"NY",""
"William F. Derrick",NA,NA,"SC",""
"Andretta Derricotte",NA,NA,"GA",""
"John E. DeSanto",NA,NA,"MN",""
"Thomas DeSantos",NA,NA,"CA",""
"Ellen C. De Shazer",NA,NA,"CA",""
"Leo T. Desmond",NA,NA,"IL",""
"Michael M. Dest",NA,NA,"CA",""
"Francis De Stefano",NA,NA,"NJ",""
"Vito Mario Destefano",NA,NA,"NY",""
"W. O'Neal Dettmering, Jr.",NA,NA,"GA",""
"Debra Ann Orr",NA,NA,"ID",""
"Leonard R. Devaney, III",NA,NA,"AK",""
"Leon A. Dever",NA,NA,"UT",""
"Frederick P. DeVesa",NA,NA,"NJ",""
"Robert R. Devich",NA,NA,"CA",""
"Bernard M. Devine",NA,NA,"ME",""
"Thomas J. Devine",NA,NA,"VT",""
"Robert J. Devlin, Jr.",NA,NA,"CT",""
"David L. Devore",NA,NA,"CA",""
"Julie R. De Vries",NA,NA,"IA",""
"David W. Dewey",NA,NA,"KS",""
"Julia D. Dewey",NA,NA,"CT",""
"John W. De Witt",NA,NA,"OK",""
"Ray W. Dezern, Jr.",NA,NA,"VA",""
"Hon. Gary Dial",NA,NA,"MO",""
"Brian J. Diamond",NA,NA,"IL",""
"Rosemarie Annunziata",NA,NA,"VA",""
"Robert Fabian Diaz",NA,NA,"FL",""
"Kathryn Marie Diaz-Garcia",NA,NA,"TX",""
"Gustave J. DiBianco",NA,NA,"NY",""
"Alfred J. Dibona, JR.",NA,NA,"PA",""
"Angelo J. DiCamillo",NA,NA,"NJ",""
"James J. Di Cesare",NA,NA,"CA",""
"John Charles DiCesare",NA,NA,"OH",""
"Patricia Macke Dick",NA,NA,"KS",""
"William J. Dick",NA,NA,"KS",""
"Bob Dickenson",NA,NA,"TX",""
"Frederick Paul Dickerson",NA,NA,"CA",""
" Henry R. Dickerson, Jr.",NA,NA,"OR",""
"Kenneth W. Dickerson",NA,NA,"OK",""
"Mary A. Dickerson",NA,NA,"MO",""
"Robin Lee Dickerson",NA,NA,"TX",""
"Thomas A. Dickerson",NA,NA,"NY",""
"Alan A. Dickey",NA,NA,"FL",""
"Don A. Dickey",NA,NA,"OR",""
"Everett W. Dickey",NA,NA,"CA",""
"Roger V. Dickey (BV)",NA,NA,"TX",""
"Danl. S. Dickinson, Jr.",NA,NA,"NY",""
"David L. Dickinson",NA,NA,"CO",""
"Joe Dickinson",NA,NA,"KS",""
"Marty Joe Dickinson",NA,NA,"KS",""
"Robert G. Dickinson",NA,NA,"OR",""
"Toby Lynn Dickman",NA,NA,"PA",""
"Joseph A. Dickson (AV)",NA,NA,"NJ",""
"Vanessa M. Dickson",NA,NA,"KY",""
"Joseph A. Di Clerico, Jr.",NA,NA,"NH",""
"Larry L. Dier",NA,NA,"CA",""
"Robert H. Dierker, Jr.",NA,NA,"MO",""
"Donald P. Dietrich",NA,NA,"NC",""
"Frederick T. Dietrich (AV)",NA,NA,"CA",""
"Glen A. Dietrich",NA,NA,"MO",""
"Terry D. Dietsch",NA,NA,"IN",""
"Harry L. Anstead",NA,NA,"FL",""
"Vincent Paul Di Figlia",NA,NA,"CA",""
"Thomas M. DiGirolamo",NA,NA,"MD",""
"Salvatore L. Diglio",NA,NA,"CT",""
"Henry J. Dikkeboom",NA,NA,"WI",""
"Donald L. Dill (BV)",NA,NA,"CO",""
"Tom D. Diller",NA,NA,"IN",""
"Mary F. Gallagher Dilley",NA,NA,"WA",""
"James Harold Dillon",NA,NA,"NY",""
"Kevin M. Dillon",NA,NA,"NY",""
"Mark C. Dillon",NA,NA,"NY",""
"William B. Dillon, III",NA,NA,"ID",""
"Joseph E. Di Loreto",NA,NA,"CA",""
"Susan Evashavik DiLucente",NA,NA,"PA",""
"Vivi L. Dilweg",NA,NA,"WI",""
"I. V. DiMartino",NA,NA,"NJ",""
"Philip L. Di Marzio",NA,NA,"IL",""
"Leticia P. Dimas",NA,NA,"TX",""
"Theresa S. Dimauro",NA,NA,"VT",""
"Joseph I. Dimick",NA,NA,"UT",""
"Hon. George N. DiMuro",NA,NA,"RI",""
"David W. Di Nardi",NA,NA,"MA",""
"Douglas I. Dinberg",NA,NA,"PA",""
"Kay L. Dingler",NA,NA,"GA",""
"Mark J. Dinsmore",NA,NA,"IN",""
"Kevin Dinwiddie",NA,NA,"MO",""
"Andrew J. Di Paola",NA,NA,"NY",""
"Frederick P. Anthony",NA,NA,"PA",""
"Steven Anthony Thomsen (BV)",NA,NA,"ID",""
"Alexandra Davis DiPentima (AV)",NA,NA,"CT",""
"Michael D. DiReda",NA,NA,"UT",""
"Donna Lynn Dirickson",NA,NA,"OK",""
"Louis A. Di Rosa",NA,NA,"LA",""
"Daniel DiRosario",NA,NA,"CA",""
"John F. Di Salle",NA,NA,"PA",""
"Hon. Domenic A. Disandro, III",NA,NA,"RI",""
"Ernest J. Di Santis, Jr.",NA,NA,"PA",""
" Daniel D'Isidoro",NA,NA,"GA",""
"Joseph Richard Distaso",NA,NA,"CA",""
"Louis A. Ditta",NA,NA,"TX",""
"David J. Ditter",NA,NA,"WI",""
"Robert G. Dittmer",NA,NA,"FL",""
"Thomas J. Ditton",NA,NA,"OR",""
"Gary F. Di Vito",NA,NA,"PA",""
"Judge A. LeRue Dixon, III",NA,NA,"TX",""
"Allan Dixon",NA,NA,"NY",""
"Beth Spencer Dixon",NA,NA,"NC",""
"Bryan C. Dixon",NA,NA,"OK",""
"C. Michael Dixon",NA,NA,"KY",""
"Donna K. Dixon",NA,NA,"MN",""
"Herbert B. Dixon, Jr.",NA,NA,"DC",""
"Maija C. Dixon (BV)",NA,NA,"NY",""
"Patrick J. Dixon",NA,NA,"IL",""
"Wade M. Dixon",NA,NA,"KS",""
"Wallace W. Dixon",NA,NA,"NC",""
" D. Fred Doak",NA,NA,"OK",""
"Eugene E. Dobberpuhl",NA,NA,"SD",""
"Mark L. Dobbins",NA,NA,"OK",""
"Susan L. Dobrich",NA,NA,"MI",""
"Leo P. Dobrovolny, Jr.",NA,NA,"NE",""
"Eleanor Spence Dobson",NA,NA,"VA",""
"  Thomas R. Dobson",NA,NA,"PA",""
"Diane Dockery",NA,NA,"TX",""
" Peter J. Dockery",NA,NA,"IL",""
"Donald L. Dodd",NA,NA,"OH",""
"Douglas D. Dodd",NA,NA,"LA",""
"Lawrence G. Antolini",NA,NA,"CA",""
"William Anton Herauf",NA,NA,"ND",""
"Michael E. Dodge",NA,NA,"MI",""
"Richard S. Dodge",NA,NA,"OH",""
"Carlton B. Dodson",NA,NA,"TX",""
"Joel E. Dodson",NA,NA,"GA",""
"Oscar Price Dodson",NA,NA,"VA",""
"Sue Dodson",NA,NA,"MO",""
"Thomas J. Doerr",NA,NA,"PA",""
"Monty L. Doggett",NA,NA,"LA",""
"Joseph W. Doherty",NA,NA,"CT",""
"Marian C. Doherty",NA,NA,"NY",""
"Dennis M. Dohm",NA,NA,"IL",""
"Dennis W. Dohnal",NA,NA,"VA",""
"Robert G. Dohoney",NA,NA,"TX",""
"Howard Doiel Smyser",NA,NA,"ID",""
"Colleen Dolan",NA,NA,"MO",""
"David A. Dolan (AV)",NA,NA,"MO",""
"Thomas J. Dolan",NA,NA,"NY",""
"Mary D. Dolas",NA,NA,"CA",""
"Cyrus Palmer Dolbin",NA,NA,"PA",""
"Richard H. Dolgener",NA,NA,"TX",""
"David A. Dolgin",NA,NA,"CA",""
"Hon. Michael H. Dolinger",NA,NA,"NY",""
"Fred R. Dollison",NA,NA,"WY",""
"Alfonso Dominguez, Jr.",NA,NA,"TX",""
"James V. Dominguez",NA,NA,"FL",""
"John F. Dominguez",NA,NA,"TX",""
"Sheila Dominy",NA,NA,"GA",""
"Marilyn Antrim",NA,NA,"CO",""
"Joseph E. Anzalone, Jr.",NA,NA,"LA",""
"Martin J. Donald",NA,NA,"WI",""
"Bryan D. Donaldson",NA,NA,"AR",""
"William Scott Donaldson",NA,NA,"AL",""
"Lori Novak Donatelli",NA,NA,"PA",""
"Ann Marie Donio",NA,NA,"NJ",""
"James C. Donnell",NA,NA,"OR",""
"Jeffrey A. Donnell",NA,NA,"WY",""
"Amy Steele Donner",NA,NA,"FL",""
"Amy Steele Donner",NA,NA,"FL",""
"William C. Donnino",NA,NA,"NY",""
"Gail A. Donofrio",NA,NA,"NY",""
"D. Warren Donohue",NA,NA,"MD",""
"Darryl Dean Donohue",NA,NA,"ZZ",""
"Joseph P. Donohue",NA,NA,"NJ",""
"Lawrence Donohue",NA,NA,"NY",""
"Michael J. Donohue",NA,NA,"MA",""
"Elizabeth B. Donovan",NA,NA,"MA",""
"James K. Donovan",NA,NA,"IL",""
"Robert J. Donovan (AV)",NA,NA,"AR",""
"Valerie B. Donovan",NA,NA,"NY",""
"W. Denis Donovan",NA,NA,"NY",""
"William T. Dooling (BV)",NA,NA,"TX",""
"Leopoldo Edward Dorado",NA,NA,"CA",""
"Jonathan M. Apgar",NA,NA,"VA",""
"Benjamin Apkin",NA,NA,"MA",""
"Christina Apostoli",NA,NA,"CO",""
"Tracy A. Dorfman",NA,NA,"GA",""
"Brett Dorian",NA,NA,"CA",""
"Joseph J. Dorlack",NA,NA,"WI",""
"Priscilla R. Dorn Cutler",NA,NA,"WI",""
"Marybeth Dorn",NA,NA,"MN",""
"Priscilla Dorn",NA,NA,"WI",""
"Sheryl Ann Dorney",NA,NA,"PA",""
" David A. Dorobek (BV)",NA,NA,"OH",""
"James M. Dorr",NA,NA,"CA",""
"Alec Glen Dorsey",NA,NA,"GA",""
"Charles N. Dorsey",NA,NA,"VA",""
"Margaret Mary Dorsey",NA,NA,"GA",""
"Peter C. Dorsey",NA,NA,"CT",""
"John E. Dorsten",NA,NA,"OH",""
"R.C. Dortch",NA,NA,"KY",""
"Ronnie C. Dortch",NA,NA,"KY",""
"Angelo L. dos Santos",NA,NA,"CT",""
"Chadwick S. Dotson",NA,NA,"VA",""
"Jules V. Doty",NA,NA,"KS",""
"Robert A. Doty (BV)",NA,NA,"TX",""
"Ned E. Doucet, Jr.",NA,NA,"LA",""
"Gregory T. Douds",NA,NA,"GA",""
"Truman Dougharty",NA,NA,"TX",""
"Joe Ray Dougherty",NA,NA,"TX",""
"John E. Dougherty",NA,NA,"GA",""
"Joseph H. Dougherty",NA,NA,"PA",""
"Terry A. Doughty (AV)",NA,NA,"LA",""
"Bruce R. Douglas",NA,NA,"MN",""
"DeNae Douglas",NA,NA,"GA",""
"Laura G. Douglas",NA,NA,"NY",""
"Loretta C. Douglas",NA,NA,"IL",""
"Daniel B. Douglass (BV)",NA,NA,"WV",""
"Peter Dounias",NA,NA,"NY",""
"John L. Apostolou",NA,NA,"VA",""
"Claude W. Appel",NA,NA,"CO",""
"John Mack Dow",NA,NA,"UT",""
"David L. Dowd",NA,NA,"MO",""
"Kevin M. Dowd",NA,NA,"NY",""
"M. Cathy Dowd",NA,NA,"MI",""
"Matthew J. Dowd",NA,NA,"KS",""
"Robert G. Dowd, Jr.",NA,NA,"MO",""
"William A. Dowell",NA,NA,"GA",""
"William L. Dowell",NA,NA,"IA",""
"Naomi R. Dower-LaBastille",NA,NA,"NJ",""
"Brenda L. Dowery",NA,NA,"NY",""
"Glenda Dowling",NA,NA,"GA",""
"Sean P. Dowling",NA,NA,"CA",""
"Hugh C. Downer, Jr.",NA,NA,"OR",""
" Robert H. Downer, Jr.",NA,NA,"VA",""
"Brandt C. Downey, III",NA,NA,"FL",""
"Margaret H. Downie (AV)",NA,NA,"AZ",""
"David B. Downing",NA,NA,"CA",""
"N. Scott Downing",NA,NA,"TX",""
"Scott T. Downing",NA,NA,"OR",""
"James U. Downs",NA,NA,"NC",""
"Robert L. Doyel",NA,NA,"FL",""
"Angela Lynne Doyle",NA,NA,"IA",""
"Cathryn M. Doyle",NA,NA,"NY",""
"Edward R. Doyle",NA,NA,"CT",""
"Elizabeth A. Doyle",NA,NA,"PA",""
"James E. Doyle, IV",NA,NA,"NE",""
"James F. X. Doyle",NA,NA,"NY",""
" John F. Doyle",NA,NA,"DC",""
"Marcia E. G. Doyle (BV)",NA,NA,"MA",""
"Mary L. Doyle",NA,NA,"NE",""
"Robert S. Doyle",NA,NA,"CO",""
"Robert W. Doyle",NA,NA,"NY",""
"Peter E. Doyne (BV)",NA,NA,"NJ",""
"Jas. M. Dozier, Jr.",NA,NA,"LA",""
"Karen A. Drago",NA,NA,"NY",""
"Donald M. Drake",NA,NA,"OH",""
"Douglas H. Drake",NA,NA,"HI",""
"H. Kevin Drake",NA,NA,"MI",""
"Pauline Drake",NA,NA,"FL",""
"Robert S. Drake",NA,NA,"CA",""
"W. Homer Drake, Jr.",NA,NA,"GA",""
"Garrett L. Drakeford",NA,NA,"KY",""
"James E. Drane, III",NA,NA,"GA",""
"Steven E. Drange",NA,NA,"MN",""
"Carol Draper",NA,NA,"FL",""
"Robert P. Applegate",NA,NA,"CA",""
"Paul L. Abrams",NA,NA,"CA",""
" Gilbert L. Abramson",NA,NA,"NY",""
"Gillian A. Abramson",NA,NA,"NH",""
"Calvin S. Drayer, Jr.",NA,NA,"PA",""
"Scott D. Drazewski",NA,NA,"IL",""
"Raya S. Dreben",NA,NA,"MA",""
"Bessie P. Dreibelbis",NA,NA,"CA",""
" Theresa G. Dreiling",NA,NA,"OK",""
"Hon. Stephen Wesley Drescher",NA,NA,"ID",""
"Ronald C. Dresnick",NA,NA,"FL",""
"Quinton R. Dressel (BV)",NA,NA,"OH",""
"Ellis B. Drew Jr.",NA,NA,"SC",""
"Harmon Drew, Jr.",NA,NA,"LA",""
"Michael Drewry",NA,NA,"TX",""
"Daniel F. Driscoll",NA,NA,"ME",""
"John C. Driscoll",NA,NA,"CT",""
"John J. Driscoll",NA,NA,"PA",""
"Mary Ann Driscoll",NA,NA,"MA",""
"R. Temple Driver",NA,NA,"TX",""
"Toni D. Driver",NA,NA,"TX",""
"Bernhardt C. Drumm, Jr.",NA,NA,"MO",""
"James W. Dryden",NA,NA,"MD",""
"Hon. Robert L. Dube",NA,NA,"FL",""
"Joel F. Dubina",NA,NA,"GA",""
"Thomas Joseph Aquilino, Jr.",NA,NA,"NY",""
"Abel Aragon",NA,NA,"TX",""
"Abigail Aragon",NA,NA,"NM",""
"Susan J. Aramony",NA,NA,"FL",""
"Jann Patrice DuBois",NA,NA,"CO",""
"Kristi Dubuse",NA,NA,"AL",""
"Bryce C. Duckworth",NA,NA,"NV",""
"  Robert K. Duerr",NA,NA,"NY",""
"Wilfrid G. Dues",NA,NA,"OH",""
"Ellar Duff",NA,NA,"IL",""
"Hon. Larry Robert Duff",NA,NA,"ID",""
"Patricia W. Duff",NA,NA,"VT",""
"Michael B. Dufficy",NA,NA,"CA",""
"Elbert O. Duffie, III (BV)",NA,NA,"SC",""
"Colleen D. Duffy",NA,NA,"NY",""
"David M. Duffy",NA,NA,"MN",""
"Irene J. Duffy",NA,NA,"NY",""
"John P. Duffy",NA,NA,"IA",""
"  Michael L. Duffy",NA,NA,"CA",""
"Monica A. Duffy (BV)",NA,NA,"NY",""
"Thomas G. Duffy",NA,NA,"CA",""
"William Duffy",NA,NA,"DE",""
"Wm. J. Duffy",NA,NA,"WI",""
"E. Brent Dufreche",NA,NA,"LA",""
"Janet Rowe Dugan",NA,NA,"MA",""
"Patrick F. Dugan",NA,NA,"PA",""
"Rebecca Dugan",NA,NA,"CA",""
"Jay E. Dugger",NA,NA,"VA",""
"Annie Ruth Duke",NA,NA,"GA",""
"Crystal N. Duke",NA,NA,"TX",""
"Shirley S. Duke",NA,NA,"GA",""
"Mary Arand",NA,NA,"CA",""
"Jose A. Aranda, Jr.",NA,NA,"TX",""
"Michael Arant",NA,NA,"OR",""
"Susan C. Arb",NA,NA,"WA",""
"Robert J. Dull",NA,NA,"IA",""
"Gloria A. Dumas",NA,NA,"TN",""
"Lori A. Dumas-Brooks",NA,NA,"PA",""
"Kelly Kirk Dunbar",NA,NA,"TX",""
"Churchell W. Duncan, Jr.",NA,NA,"TX",""
"Jacqueline Phelps Duncan",NA,NA,"OK",""
"Jayne F. Duncan",NA,NA,"PA",""
"Randal J. Duncan",NA,NA,"VA",""
"Xollie Duncan",NA,NA,"AR",""
"Jennifer Duncan-Brice",NA,NA,"IL",""
"Stephanie Duncan-Peters",NA,NA,"DC",""
"Duane Dunick",NA,NA,"FL",""
" Marvin J. Dunlap, Jr.",NA,NA,"TX",""
"David A. Dunn",NA,NA,"TX",""
"Howard A. Dunn",NA,NA,"OH",""
"Jean McNeil Dunn (BV)",NA,NA,"IA",""
"Lew Dunn",NA,NA,"TX",""
"Peggy Dunn",NA,NA,"TX",""
"Randall Lawson Dunn",NA,NA,"OR",""
"Richard N. Dunn (BV)",NA,NA,"IA",""
"Roy Lamar Chip Dunn",NA,NA,"GA",""
"Hon. Stephen S. Dunn",NA,NA,"ID",""
"Thomas A. Dunn",NA,NA,"IL",""
"Thomas A. Dunn",NA,NA,"TX",""
"Vincent dePaul Dunn",NA,NA,"NH",""
"Wallace B. Dunn",NA,NA,"IL",""
"Larry A. Dunne, II",NA,NA,"TX",""
"Christina G. Dunnell",NA,NA,"CT",""
"John L. Dunnigan",NA,NA,"MD",""
"William I. Arbuckle, III",NA,NA,"PA",""
"Adriana Arce-Flores",NA,NA,"TX",""
"Dinah Lennon Archambeault",NA,NA,"IL",""
"Ann Archer",NA,NA,"MA",""
"Sean M. Dunphy",NA,NA,"MA",""
"George A. Dunscomb",NA,NA,"AZ",""
"Michael C. Dunston",NA,NA,"ZZ",""
"Thomas R. Duplantier",NA,NA,"LA",""
"Vada Dupnik",NA,NA,"TX",""
"Fred J. Dupras",NA,NA,"CA",""
"Nelson T. Durden",NA,NA,"VA",""
"Jonathan Bryant Durham, Jr.",NA,NA,"GA",""
"Kathrynann W. Durham",NA,NA,"PA",""
"Lilia V. Durham",NA,NA,"TX",""
"Kathleen A. Durkin",NA,NA,"PA",""
"Thomas S. Durkin",NA,NA,"VT",""
"J. Dale Durrance",NA,NA,"FL",""
"M. Lynn Duryee",NA,NA,"CA",""
"Leslie A. Dutchcot",NA,NA,"PA",""
"Guy D. Dutcher",NA,NA,"WI",""
"Laurie B. Dutcher",NA,NA,"WI",""
"Eric L. DuTemple",NA,NA,"CA",""
"Roger S. Dutson",NA,NA,"UT",""
"Donna G. Dutton",NA,NA,"KY",""
"Linda L. Duval",NA,NA,"WI",""
"Judith H. Dwyer",NA,NA,"IN",""
"Michael L. Dwyer",NA,NA,"NY",""
"David A. Archuleta",NA,NA,"CO",""
"John V. Dye",NA,NA,"OH",""
"Luther V. Dye",NA,NA,"NY",""
"Dee R. Dyer",NA,NA,"WI",""
"Richard W. Dyer",NA,NA,"CT",""
"Jeffery J. Dywan",NA,NA,"IN",""
"William R. Eads",NA,NA,"IA",""
"F. Owen Eagan",NA,NA,"CT",""
"Diana S. Eagon",NA,NA,"MN",""
"Jane Eakin",NA,NA,"WY",""
"John M. Eakin",NA,NA,"PA",""
"Kenneth L. Eales",NA,NA,"WI",""
" Cecil Terry Earle",NA,NA,"KY",""
"Robert C. Earley",NA,NA,"PA",""
"William T. Early (BV)",NA,NA,"IA",""
"Calvin Eary",NA,NA,"OR",""
"Mary Jacq Easley",NA,NA,"MS",""
"Robert L. Eastaugh",NA,NA,"AK",""
"Catherine Marie Easter",NA,NA,"AK",""
"Donald L. Easter",NA,NA,"OK",""
"Kenneth L. Easterling",NA,NA,"KY",""
" Forest E. Eastman",NA,NA,"IA",""
"E. L. Eastmoore",NA,NA,"FL",""
" Donald E. Eaton",NA,NA,"WA",""
"O. H. Eaton, Jr.",NA,NA,"FL",""
"Richard K. Eaton",NA,NA,"NY",""
"Rita Bash Eaton",NA,NA,"OH",""
"Sterling Park Eaves",NA,NA,"GA",""
"Barbara Areces",NA,NA,"FL",""
"Robert F. Arena",NA,NA,"MA",""
"Steven D. Ebert",NA,NA,"WI",""
"Joan Eckenwalder",NA,NA,"NY",""
"Carol A. Eckersen",NA,NA,"MN",""
"Peter J. Eckerstrom",NA,NA,"AZ",""
"Jacquelyn P. Eckert",NA,NA,"KY",""
"Lawrence T. Eckert",NA,NA,"NY",""
"Steven D. Eckstein",NA,NA,"OH",""
" Charles H. Eddy",NA,NA,"AR",""
"Ben F. Eden",NA,NA,"CO",""
"Jack Eden",NA,NA,"TX",""
"B. Avant Edenfield",NA,NA,"GA",""
"Thomas E. Edison",NA,NA,"OR",""
"Deirdre W. Edmonds",NA,NA,"SC",""
"Walter I. Edmonds, Jr.",NA,NA,"OR",""
"William L. Edmonds",NA,NA,"IA",""
"Gerald Edmondson",NA,NA,"GA",""
"Wiley W. Edmondson",NA,NA,"IL",""
"Roger Edward Cockerille",NA,NA,"ID",""
"Billy John Edwards",NA,NA,"TX",""
"Charles T. Edwards",NA,NA,"NC",""
"Dave Edwards",NA,NA,"WA",""
"David S. Edwards",NA,NA,"WA",""
"Deborah A. Edwards",NA,NA,"GA",""
"Drew E. Edwards",NA,NA,"CA",""
"Durwood Edwards",NA,NA,"TX",""
"Elgin C. Edwards",NA,NA,"CA",""
"Ersel L. Edwards (BV)",NA,NA,"CA",""
"Frederick E. Edwards",NA,NA,"TX",""
" G. L. Arflin, Jr.",NA,NA,"GA",""
"Doyle W. Argo",NA,NA,"OK",""
"Jimmie M. Edwards (AV)",NA,NA,"MO",""
"Jules D. Edwards, III",NA,NA,"LA",""
"Robert B. Edwards",NA,NA,"VA",""
"Thomas C. Edwards",NA,NA,"CA",""
"Tommy B. Edwards",NA,NA,"SC",""
" William F. Edwards",NA,NA,"FL",""
"Sandra Edwards-Stephens",NA,NA,"FL",""
"Linda P. Effel",NA,NA,"VT",""
"Martin I. Efman",NA,NA,"NY",""
"David D. Egan",NA,NA,"NY",""
"John C. Egan, Jr.",NA,NA,"NY",""
"Marilyn Joyce Egan",NA,NA,"TX",""
"Edgar Egeland (BV)",NA,NA,"TX",""
"Walter A. Egeland",NA,NA,"FL",""
"Martin F. Egelhoff",NA,NA,"CO",""
"Karen D. Egerton",NA,NA,"IA",""
"Jennifer J. Eggen",NA,NA,"TX",""
"E. Paul Eggert",NA,NA,"ME",""
"Carol Egly",NA,NA,"IA",""
"Howard Ego",NA,NA,"OR",""
"Elizabeth G. Ehrlich",NA,NA,"PA",""
"Merrilee Ehrlich-Price",NA,NA,"FL",""
"Naomi G. Eichen",NA,NA,"NJ",""
"Roger W. Eichmeier",NA,NA,"IL",""
"Charles F. Eick",NA,NA,"CA",""
"Kevin W. Eide",NA,NA,"MN",""
"Rodney S. Eielson",NA,NA,"CT",""
"Kenneth R. Eiesland",NA,NA,"WA",""
"Cheryl Ann Eifert",NA,NA,"WV",""
"Maria Arias",NA,NA,"NY",""
"Judith Raub Eiler",NA,NA,"WA",""
"Stephen F. Eilperin",NA,NA,"DC",""
"Robt. L. Eisen",NA,NA,"IL",""
"Dorothy D. Eisenberg",NA,NA,"NY",""
"Mark A. Eisenberg",NA,NA,"NY",""
"Mitchell S. Eisenberg",NA,NA,"AZ",""
"Leonard J. Eiswert",NA,NA,"MD",""
"Brian Ekern",NA,NA,"WI",""
"B. William Ekstrum",NA,NA,"MN",""
"Leverta H. Elam",NA,NA,"GA",""
"Hassan Ali El-Amin",NA,NA,"MD",""
"Jeffrey Ray Elder",NA,NA,"KS",""
